gênero,artista,música,letra
Pagode,Ferrugem,Me Bloqueia,"Te ver com outra pessoa Eu não imaginava que iria ficar assim O coração chegou até errar as batidas Eu ainda te espero chegar A minha cama ainda tem seu lugar, seu cheiro O jeito que a gente se amava Mas eu vou te pedir um favor Me bloqueia das mensagens e da sua vida Eu choro toda vez que penso em nós dois Lembro dos bons momentos que a gente viveu E vai embora mesmo eu odiando despedida Me deixa aqui sozinho cuidando da ferida Desse meu coração que não te esqueceu Me bloqueia das mensagens e da sua vida Eu choro toda vez que penso em nós dois Lembro dos bons momentos que a gente viveu E vai embora mesmo eu odiando despedida Me deixa aqui sozinho cuidando da ferida Te ver com outra pessoa Eu não imaginava que iria ficar assim O coração chegou até errar as batidas Eu ainda te espero chegar A minha cama ainda tem seu lugar e seu cheiro O jeito que a gente se amava Mas eu vou te pedir um favor Me bloqueia das mensagens e da sua vida Eu choro toda vez que penso em nós dois Lembro dos bons momentos que a gente viveu E vai embora mesmo eu odiando despedida Me deixa aqui sozinho cuidando da ferida Desse meu coração que não te esqueceu Me bloqueia das mensagens e da sua vida Eu choro toda vez que penso em nós dois Lembro dos bons momentos que a gente viveu E vai embora mesmo eu odiando despedida Me deixa aqui sozinho cuidando da ferida Te ver com outra pessoa Eu não imaginava que iria ficar assim"
Pagode,Ferrugem,Pai de Menina,"O meu mundo azul Foi ficando aos poucos cor de rosa Quando um pedacinho de gente que cabia em minha mão Transbordou de amor meu coração Tudo em mim mudou Bem melhor que ontem, com certeza, hoje sou Aprendi ver coisas que nem todo homem vê Só quem é pai de menina pra entender Não quero nem pensar Quando surgir o assunto namorar Eu sei que ainda é cedo Eu juro, dá medo Mas vou estar contigo Eu sou teu pai e teu melhor amigo Quando acordar e não me ver Fica triste não, tente entender Pede pro Papai do Céu me proteger Vou estar fazendo o mesmo por você Quando acordar e não me ver Fica triste não, tente entender Pede pro Papai do Céu me proteger Vou estar fazendo o mesmo por você O meu mundo azul tá completamente cor de rosa"
Pagode,Ferrugem,Eu Não Sou de Me Entregar,"Eu não sou de me entregar Mas quem mandou me olhar assim? O que é que eu faço agora? O que vai ser de mim? Será que eu posso confiar? Tô com medo, mas sei lá É que eu tô gostando Tô me apaixonando Já dei tantos beijos por aí Mas igual o seu, eu nunca vi Tá morando no meu coração de graça Esse teu olhar aí me descompassa Não foi como eu tava planejando Queria só gostar, mas tô amando Quem diria eu feito um bobo assim Você despertou o amor em mim Não foi como eu tava planejando Queria só gostar, mas tô amando Quem diria eu feito um bobo assim Você despertou o amor em mim Eu não sou de me entregar Mas quem mandou me olhar assim? O que é que eu faço agora? O que vai ser de mim? Será que eu posso confiar? Tô com medo, mas sei lá É que eu tô gostando Tô me apaixonando Já dei tantos beijos por aí Mas igual o seu, eu nunca vi Tá morando no meu coração de graça Esse teu olhar aí me descompassa Não foi como eu tava planejando Queria só gostar, mas tô amando Quem diria eu feito um bobo assim Você despertou o amor em mim Não foi como eu tava planejando Queria só gostar, mas tô amando Quem diria eu feito um bobo assim Você despertou o amor em mim Não foi como eu tava planejando Queria só gostar, mas tô amando (oh, ooh) Quem diria eu feito um bobo assim Você despertou o amor em mim Não foi como eu tava planejando Queria só gostar, mas tô amando Quem diria eu feito um bobo assim Você despertou o amor em mim Quem mandou você me olhar?"
Pagode,Ferrugem,Pirata e Tesouro,"Amar é tão sagrado pra quem sabe amar Jamais confunda amor com se acostumar Tem que pulsar, tem que apostar a todo o tempo Pra que o nosso sentimento possa renovar Hipocrisia é pintar amor só de fachada Quando chega em casa, cada um vai pro seu lado Não tem cheiro, nem abraço, nem carinho Boa noite sem beijinho, dorme junto, separado Tem casal que expõe tanta foto na rede e não é de verdade Tem casal que se ama demais e preserva sua intimidade Eu ainda acredito na boda de prata, na boda de ouro Tem amor que é pirata, tem amor que é tesouro Quando a gente se ilude, a cabeça pira (É mentira, é mentira) E quando a gente se completa, é só felicidade (É verdade, é verdade) Quando a maré não tá pra peixe, o barco vira (É mentira, é mentira) Quando tá junto na alegria ou na adversidade (É verdade) é verdade Amar é tão sagrado pra quem sabe amar Jamais confunda amor com se acostumar Tem que pulsar, tem que apostar a todo o tempo Pra que o nosso sentimento possa renovar Hipocrisia é pintar amor só de fachada Quando chega em casa, cada um vai pro seu lado Não tem cheiro, nem abraço, nem carinho Boa noite sem beijinho, dorme junto, separado Tem casal que expõe tanta foto na rede e não é de verdade Tem casal que se ama demais e preserva sua intimidade Eu ainda acredito na boda de prata, na boda de ouro Tem amor que é pirata, tem amor que é tesouro Quando a gente se ilude, a cabeça pira (É mentira, é mentira) E quando a gente se completa, é só felicidade (É verdade, é verdade) Quando a maré não tá pra peixe, o barco vira (É mentira, é mentira) Quando tá junto na alegria ou na adversidade É verdade, é verdade Quando a gente se ilude, a cabeça pira É mentira (é mentira) E quando a gente se completa, é só felicidade (É verdade, é verdade) Quando a maré não tá pra peixe, o barco vira (É mentira, é mentira) Quando tá junto na alegria ou na adversidade (É verdade) é verdade Amar é tão sagrado pra quem sabe amar"
Pagode,Ferrugem,Sinto Sua Falta,"E se eu te disser que não estou nem dormindo? E se eu te disser que não estou nem saindo? Tanta gente, mas ninguém me interessa Eu sinto sua falta Vejo na TV um filme repetido Pra matar o tempo, eu devoro os livros Mas quando a saudade sopra em meu ouvido Eu sinto sua falta Às vezes, eu acordo assim Com um furacão dentro de mim Perdido e carente de uma ligação Querendo uma resposta Impossível não lembrar Do nosso amor, da trajetória Tatuou meu coração Em minha vida, fez história Fomos um casal de invejar Nós tínhamos defeitos tão perfeitos Difícil acreditar, pra mim não acabou Duvido que não tenha Nem uma pontinha de saudade Se existe amor, esquece a vaidade Vejo na TV um filme repetido Pra matar o tempo, eu devoro os livros Mas quando a saudade sopra em meu ouvido Eu sinto sua falta Às vezes, eu acordo assim Com um furacão dentro de mim Perdido e carente de uma ligação Querendo uma resposta Impossível não lembrar Do nosso amor, da trajetória Tatuou meu coração Em minha vida, fez história Fomos um casal de invejar Nós tínhamos defeitos tão perfeitos Difícil acreditar, pra mim não acabou Não acabou, não Duvido que não tenha Nem uma pontinha de saudade Se existe amor, esquece a vaidade Fomos um casal de invejar Nós tínhamos defeitos tão perfeitos É tão difícil acreditar, pra mim não acabou Não acabou, não Duvido que não tenha Nem uma pontinha de saudade Se existe amor, esquece a vaidade Se existe amor, esquece a vaidade E se eu te disser que não estou nem dormindo?"
Pagode,Ferrugem,Modo Absurdo,"Forte feito um furacão Mas só que ao mesmo tempo Nosso amor é feito pluma Flutuando ao vento Só você quem tem o dom De me desligar de tudo E ativar o meu desejo Em modo absurdo Se eu tivesse o poder nas mãos De te alegrar todos os dias Eu juro, por tudo, faria Eu sei que é uma em um milhão A chance de encontrar O grande amor da nossa vida, eu sei Que sorte a minha eu te encontrei Quando eu sonhava com o amor perfeito Nem de longe era tão perfeito assim Foi assim do nada Mas não teve jeito Você mudou tudo aqui dentro de mim Quando eu sonhava com o amor perfeito Nem de longe era tão perfeito assim Foi assim do nada Mas não teve jeito Você mudou tudo aqui dentro de mim Se eu tivesse o poder nas mãos De te alegrar todos os dias Eu juro, por tudo, faria Eu sei que é uma em um milhão A chance de encontrar O grande amor da nossa vida, eu sei Que sorte a minha eu te encontrei Quando eu sonhava com o amor perfeito Nem de longe era tão perfeito assim Foi assim do nada, mas não teve jeito Você mudou tudo aqui dentro de mim Quando eu sonhava com o amor perfeito Nem de longe era tão perfeito assim Foi assim do nada, mas não teve jeito Você mudou tudo aqui dentro de mim Quando eu sonhava com o amor perfeito Nem de longe era tão perfeito assim Foi assim do nada, mas não teve jeito Você mudou tudo aqui dentro de mim Quando eu sonhava com o amor perfeito Nem de longe era tão perfeito assim Foi assim do nada, mas não teve jeito Você mudou tudo aqui dentro de mim De mim, de mim, de mim, de mim, de mim"
Pagode,Ferrugem,Interessante,"Eu nunca fui um cara interessante Mas, você me olhou, por um instante  E dentro dos seus olhos vi um diamante a se lapidar Parece que o destino tinha agendado o nosso encontro Eu não tava pronto Você chegou e nem pediu licença porque veio pra ficar Por favor, não sai da minha vida nunca mais Agora, se não for pedir demais Me ensina a ser o cara certo pra você Que o resto, o amor faz Por favor, não sai da minha vida nunca mais Agora, se não for pedir demais Me ensina a ser o cara certo pra você Que o resto, o amor faz Que o resto, o amor faz Eu nunca fui um cara interessante Mas, você me olhou, por um instante  E dentro dos seus olhos vi um diamante a se lapidar Parece que o destino tinha agendado o nosso encontro Eu não tava pronto Você chegou e nem pediu licença porque veio pra ficar Por favor, não sai da minha vida nunca mais Agora, se não for pedir demais Me ensina a ser o cara certo pra você Que o resto, o amor faz Por favor, não sai da minha vida nunca mais Agora, se não for pedir demais Me ensina a ser o cara certo pra você Que o resto, o amor faz Por favor, não sai da minha vida nunca mais Agora, se não for pedir demais Me ensina a ser o cara certo pra você Que o resto, o amor faz Por favor, não sai da minha vida nunca mais Agora, se não for pedir demais Me ensina a ser o cara certo pra você Que o resto, o amor faz Que o resto, o amor faz Eu nunca fui um cara interessante Mas, você me olhou, você me olhou"
Pagode,Ferrugem,Ela (part. Sorriso Maroto),"Tenta me entender, vai ser melhor pro seu coração Tenta me entender, se te enganei te peço perdão Eu não ando bem, não me leve a mal Tenta me esquecer, não tô curado da separação Tenta me esquecer, tá empedrado esse meu coração Não me leve a mal, se puder me xingue sim E bata em mim, se livra disso, ponha um fim Foi erro meu, foi mal que fiz, não era a intenção É que ela ainda tem meu coração Por ela ainda morro de paixão Por ela vai meu som, meu ar meu chão Se ela não voltar, vou me perder E você chegou com a fúria de um vulcão Perfeita nessa minha solidão Pedi a Deus clamei em oração Que ela fosse igual a você Tenta me esquecer, não tô curado da separação Tenta me esquecer, tá empedrado esse meu coração Não me leve a mal, se puder me xingue sim E bata em mim, se livra disso, ponha um fim Foi erro meu, foi mal que fiz, não era a intenção É que ela ainda tem meu coração Por ela ainda morro de paixão Por ela vai meu som, meu ar meu chão Se ela não voltar, vou me perder E você chegou com a fúria de um vulcão Perfeita nessa minha solidão Pedi a Deus clamei em oração Que ela fosse igual a você Que ela fosse igual a você"
Pagode,Ferrugem,Eu Juro,"Todo abraço é muito bem-vindo Só que o seu é mais apertado Oh oh oh, oh oh oh Um carinho é sempre gostoso Só que o seu é mais delicado Oh oh oh, oh oh oh Você foi embora tem uma semana E aquele beijo me causou insônia Sonho acordado pensando em você E eu não me canso de te amar Não vejo a hora de chegar o dia Anoitecer na sua companhia Eu e você querendo sem parar Amar, amar e amar Eu juro, que eu não te amo pouco, eu amo muito Se quiser ouvir mais alto Vou gritar bem lá do fundo Eu juro, que eu não te amo pouco, eu amo muito Se quiser ouvir baixinho Vou falar no ouvidinho Que eu te amo demais Todo abraço é muito bem-vindo Só que o seu é mais apertado Oh oh oh, oh oh oh Um carinho é sempre gostoso Só que o seu é mais delicado Oh oh oh, oh oh oh Você foi embora tem uma semana E aquele beijo me causou insônia Sonho acordado pensando em você E eu não me canso de te amar Não vejo a hora de chegar o dia Anoitecer na sua companhia Eu e você querendo sem parar Amar, amar e amar Eu juro, que eu não te amo pouco, eu amo muito Se quiser ouvir mais alto Vou gritar, vou gritar Eu juro, que eu não te amo pouco, eu amo muito Se quiser ouvir baixinho Vou falar no ouvidinho Que eu te amo demais Eu te amo demais"
Pagode,Ferrugem,Minha Namorada,"Quer ser minha namorada? Dividir um sonho novo De aliança e de mãos dadas Vou te perguntar de novo Quer ser minha namorada? De rolé pela cidade Ou num beijo de pipoca Vendo até Sessão da Tarde Eu tenho sonhos E em todos os meus planos, tem você e eu Algo mudou em mim Depois daquele beijo que me deu Me sinto adolescente quando você chega mais perto de mim Nunca me senti assim e vou até o fim Põe a sua mão na minha Acho que essa vez é pra valer Já pensou no dia de chuvinha? Nós dois dormindo de conchinha Só falta você me responder Põe a sua mão na minha Acho que essa vez é pra valer Já pensou no dia de chuvinha? Nós dois dormindo de conchinha Só falta você me responder E aí, quer ser minha namorada? Quer ser minha namorada? De rolé pela cidade Ou num beijo de pipoca Vendo até Sessão da Tarde Eu tenho sonhos E em todos os meus planos, tem você e eu Algo mudou em mim Depois daquele beijo que me deu Me sinto adolescente quando você chega mais perto de mim Nunca me senti assim e vou até o fim Põe a sua mão na minha Acho que essa vez é pra valer Já pensou no dia de chuvinha? Nós dois dormindo de conchinha Só falta você me responder (Põe a sua mão na minha) Acho que essa vez é pra valer (Já pensou no dia de chuvinha?) Nós dois dormindo de conchinha Só falta você me responder Quer ser minha namorada?"
Pagode,Ferrugem,Todo Amor do Mundo,"Dessa vez Não estou disposto a correr atrás Se você não quer que eu seja um ex Pare agora e não dê nem um passo a mais Senta aqui Como dois adultos, vamos resolver Até quando vamos permitir Coisas do passado nos aborrecer? Sempre que a gente fica numa boa, sempre O nome daquela pessoa, sempre À tona vem e nos detona, sempre Nunca depois que eu te amei, te juro, nunca Pensei em outro alguém, pois sei que nunca Existirá melhor que o amor da gente! Um milhão de vezes, sou capaz de te dizer Todo amor do mundo, eu daria para você Você quer um tempo Mas e se o tempo afastar você de mim? Para de gritar, que eu não vou mais te escutar Agora sou eu que peço um tempo para falar Se quiser um tempo Lamento, dessa vez o tempo é o fim"
Pagode,Ferrugem,Me Perdoa (part. IZA),"Nossa, eu nem sei por onde começar Mas vou falar Eu sei que vai doer, vamos chorar Mas eu já não te amo Calma, senta aqui Não é fácil pra mim também sentir A flor mudar de cor, virar capim Mas acabou o encanto Eu nunca fui santo Mas eu tinha vontade de voltar pra casa Falo isso aos prantos Mas não dá pra negar que o fogo virou brasa Desesperador, mas é melhor o fim Pra não ter mais dor, eu vou ter que partir Me perdoa, mas não vou voltar Pode pôr alguém no meu lugar Quem tá decidido dessa vez Sou eu Eu tô indo embora por nós dois Sei que isso vai doer depois Quem assume o risco dessa vez Sou eu Nossa, eu nem sei por onde começar Mas vou falar Eu sei que vai doer, vamos chorar Mas eu já não te amo (eu já não te amo) Calma, senta aqui (senta aqui) Não é fácil pra mim também sentir A flor mudar de cor, virar capim Mas acabou o encanto Eu nunca fui santa (eu também não) Mas eu tinha vontade de voltar pra casa (pra casa) Falo isso aos prantos Mas não dá pra negar que o fogo virou brasa Desesperador, mas é melhor o fim Pra não ter mais dor, eu vou ter que partir (partir) Me perdoa, mas não vou voltar Pode pôr alguém no meu lugar Quem tá decidida dessa vez Sou eu (sou eu) Eu tô indo embora por nós dois (por nós dois) Sei que isso vai doer depois Quem assume o risco dessa vez (quem assume o risco) Sou eu Me perdoa, mas não vou voltar (mas não vou voltar) Pode pôr alguém no meu lugar Quem tá decidida dessa vez Sou eu (eu) Eu tô indo embora por nós dois Sei que isso vai doer depois Quem assume o risco dessa vez Sou eu Dessa vez, sou eu"
Pagode,Ferrugem,Sinto Sua Falta/ É Natural/ Pra Você Acreditar/ Pirata e Tesouro (pot-pourri),"E se eu te disser que não tô nem dormindo? E se eu te disser que não tô nem saindo? Tanta gente mas ninguém me interessa Eu sinto sua falta Vejo na TV um filme repetido Pra matar o tempo eu devoro os livros Mas quando a saudade sopra em meu ouvido Eu sinto sua falta Às vezes eu acordo assim Com um furacão dentro de mim Perdido e carente de uma ligação Querendo uma resposta Impossível não lembrar Do nosso amor, da trajetória Tatuou meu coração Em minha vida fez história Fomos um casal de invejar Nós tínhamos defeitos tão perfeitos Difícil acreditar, pra mim não acabou Duvido que não tenha Nem uma pontinha de saudade Se existe amor, esquece a vaidade Fomos um casal de invejar Nós tínhamos defeitos tão perfeitos Difícil acreditar, pra mim não acabou Duvido que não tenha Nem uma pontinha de saudade Se existe amor, esquece a vaidade Se existe amor, esquece a vaidade Eu sei que vou sofrer um tempo, é natural Não é assim que some Quem dera eu acordasse amanhã Sem lembrar de nada, nem seu nome Difícil vai ser te reencontrar E fingir que estou bem, que não me abalei E agir naturalmente pra você não ver Que dentro dos meus olhos reflete você Será que eu vou conseguir Sorrir com o coração chorando? E se você me abraçar Eu vou fingir que estou sonhando Por um segundo acreditar Que a gente ainda tá namorando Toda vez que eu tento te esquecer, me lembro mais E tudo que eu faço tem um pouco de você Eu tento te expulsar da mente, mas você não sai Por isso eu não me sinto preparado pra te ver Toda vez que eu tento te esquecer, me lembro mais E tudo que eu faço tem um pouco de você Eu tento te expulsar da mente, mas você não sai Por isso eu não me sinto preparado pra te ver Pensa que não reparei Que você passou em claro a madrugada inteira? Quase nem te reconheço Revirando do avesso a minha carteira Procurando em minhas coisas Algo que alimente esse ciúme sem sentido E eu observando tudo E morrendo de vontade de dormir contigo O que eu tenho que provar pra você acreditar? Nada aconteceu, meu amor é teu Sem você acho que nem existiria eu Olha bem no meu olhar, você vai notar, enfim Que dentro de mim o amor se fez Desde o dia em que eu te vi pela primeira vez O que eu não faria pra esse amor vencer? Que louco eu seria de perder você Sem o seu carinho eu não sou ninguém Você me faz tão bem, você me faz tão bem O que eu não faria pra esse amor vencer? Que louco eu seria de perder você Sem o seu carinho eu não sou ninguém Você me faz tão bem, você me faz tão bem Amar é tão sagrado pra quem sabe amar Jamais confunda amor com se acostumar Tem que pulsar, tem que apostar a todo o tempo Pra que o nosso sentimento possa renovar Hipocrisia é pintar amor só de fachada Quando chega em casa, cada um vai pro seu lado Não tem cheiro, nem abraço, nem carinho Boa noite sem beijinho, dorme junto, separado Tem casal que expõe tanta foto na rede e não é de verdade Tem casal que se ama demais e preserva sua intimidade Eu ainda acredito na boda de prata, na boda de ouro Tem amor que é pirata, tem amor que é tesouro Quando a gente se ilude e a cabeça pira (é mentira, é mentira) E quando a gente se completa, é só felicidade (é verdade, é verdade) Quando a maré não tá pra peixe e o barco vira (é mentira, é mentira) Quando tá junto na alegria ou na adversidade (é verdade, é verdade) Quando a gente se ilude e a cabeça pira (é mentira, é mentira) E quando a gente se completa, é só felicidade (é verdade, é verdade) Quando a maré não tá pra peixe e o barco vira (é mentira, é mentira) Quando tá junto na alegria ou na adversidade (é verdade, é verdade)"
Pagode,Ferrugem,Viver Só (part. Thais Macedo),"Pensa bem Não vá embora desse jeito Eu sei que o amor não tá perfeito Mas cê lembra que a gente prometeu tentar? Eu sei que tá cansativo A gente reativo Sua mão já não procura a minha Mesmo perto, distante Não somos como antes Se desse, juro, eu voltaria Calma, senta Passo um café e vamos resolver Depois de tanto nosso amor lutar Não aceito perder Posso aprender a viver só Mas viver junto é bem melhor Por mim, vai ser eu e você daqui pra sempre Até porque o fim não combina com a gente"
Pagode,Grupo Menos E Mais,P do Pecado (part. Simone Mendes),"Uma ligação fria Com um convite quente Você é uma comprometida que me liga E eu sou o solteiro que atende Depois que o suor seca no chão É fácil me chamar de tentação Como se eu fosse o culpado Do que cê faz com o seu namorado Como se eu que tivesse alguém Mas, diferente de você, meu beijo não tá enganando ninguém Jogando erro contra erro O seu é bem maior que o meu Da vida, cê não tira ele Da cama, cê não tira eu Não joga a culpa toda pro meu lado É você que tem alguém do lado Eu sou apenas o P do pecado Eu sou apenas o P do pecado Jogando erro contra erro O seu é bem maior que o meu Da vida, cê não tira ele Da cama, cê não tira eu Não joga a culpa toda pro meu lado É você que tem alguém do lado Eu sou apenas o P do pecado Eu sou apenas o P do pecado Como se eu fosse a culpada Do que cê faz com sua namorada Como se eu que tivesse alguém Mas, diferente de você, meu beijo não tá enganando ninguém Jogando erro contra erro O seu é bem maior que o meu Da vida, cê não tira ela Da cama, cê não tira eu Não joga a culpa toda pro meu lado É você que tem alguém do lado Eu sou apenas o P do pecado Eu sou apenas o P do pecado Jogando erro contra erro O seu é bem maior que o meu Da vida, cê não tira ela Da cama, cê não tira eu Não joga a culpa toda pro meu lado É você que tem alguém do lado Eu sou apenas o P do pecado Eu sou apenas o P do pecado Jogando erro contra erro O seu é bem maior que o meu Da vida, cê não tira ela Da cama, cê não tira eu Não joga a culpa toda pro meu lado É você que tem alguém do lado Eu sou apenas o P do pecado Eu sou apenas o P do pecado P do pecado"
Pagode,Grupo Menos E Mais,Coração Partido (Corazón Partío),"Eu tentei ficar com você Eu lutei, insisti, persisti, mas você só brincou Sempre me levou na brincadeira e preferiu a vida de solteira Vida de balada, vida de revoada Agora vem se arrepender Se você me amava, por que me machucou? Se me amava, cê foi me trair por quê? Eu não vou negar que ainda te amo Mas você merece o meu abandono O que eu mais queria era ficar contigo Mas você deixou meu coração partido E agora nem pintada de ouro eu te quero Eu não vou sentir pena de te ver sofrendo Cê vai sentir a dor que eu tô sentido E vai se arrepender de vacilar comigo Eu não vou negar que ainda te amo Mas você merece o meu abandono O que eu mais queria era ficar contigo Mas você deixou meu coração partido E agora nem pintada de ouro eu te quero Eu não vou sentir pena de te ver sofrendo Cê vai sentir a dor que eu tô sentido E vai se arrepender de vacilar comigo Eu tentei ficar com você Eu lutei, insisti, persisti, mas você só brincou Sempre me levou na brincadeira e preferiu a vida de solteira Vida de balada, vida de revoada Agora vem se arrepender Se você me amava, por que me machucou? Se me amava, cê foi me trair por quê? Eu não vou negar que ainda te amo Mas você merece o meu abandono O que eu mais queria era ficar contigo Mas você deixou meu coração partido E agora nem pintada de ouro eu te quero Eu não vou sentir pena de te ver sofrendo Cê vai sentir a dor que eu tô sentido E vai se arrepender de vacilar comigo Eu não vou negar que ainda te amo Mas você merece o meu abandono O que eu mais queria era ficar contigo Mas você deixou meu coração partido E agora nem pintada de ouro eu te quero Eu não vou sentir pena de te ver sofrendo Cê vai sentir a dor que eu tô sentido E vai se arrepender de vacilar comigo (Tiritas pa' este corazón partío') (Tiritas pa' este corazón partío') Ay mi corazón"
Pagode,Grupo Menos E Mais,Lapada Dela (part. Matheus Fernandes),"Me apaixonei por uma menina Que tem 1 metro e 60 e uma tatuagem do seu ex Ela é do tipo que acaba uma família Basta encostar nela uma vez Eu caí no corpo dela e me viciei Agora eu tô apaixonado, olha onde eu entrei Todo dia eu quero pegar ela Não consegui dormir pensando na lapada dela Tô aqui pensando em cada movimento dela Tu não pega ela Ela é quem te pega Todo dia eu quero pegar ela Não consegui dormir pensando na lapada dela Tô aqui pensando em cada movimento dela Tu não pega ela Ela é quem te pega Me apaixonei por uma menina Que tem 1 metro e 60 e uma tatuagem do seu ex Ela é do tipo que acaba uma família Basta encostar nela uma vez Eu caí no corpo dela e me viciei Agora eu tô apaixonado, olha onde eu entrei Todo dia eu quero pegar ela Não consegui dormir pensando na lapada dela Fico aqui pensando em cada movimento dela Tu não pega ela Ela é quem te pega Todo dia eu quero pegar ela Não consegui dormir pensando na lapada dela Tô aqui pensando em cada movimento dela Tu não pega ela Ela é quem te pega Todo dia eu quero pegar ela Não consegui dormir pensando na lapada dela Tô aqui pensando em cada movimento dela Tu não pega ela Ela é quem te pega Todo dia eu quero pegar ela Não consigo dormir pensando na lapada dela Tô aqui pensando em cada movimento dela Tu não pega ela Ela é quem te pega Todo dia eu quero pegar ela Não consigo dormir pensando na lapada dela Tô aqui pensando em cada movimento dela Tu não pega ela Ela é quem te pega"
Pagode,Grupo Menos E Mais,Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer,"Melhor eu ir Tudo bem, vai ser melhor só Se teve que ser assim É que pensando bem nunca existiu nós Só eu que pensei na gente Demorei pra terminar, dói Não era só comigo que você ficava Foi tão difícil ter que enxergar Que tudo isso foi ilusão Todo esse tempo eu perdi em vão É difícil ter que aceitar Meu coração, ele não deixa, não Se faz de bobo, não tem jeito, não Só a vida pode explicar Talvez a gente se encontrou na hora errada Eu pensando em amor, você pensando em madrugada E agora a gente não consegue dizer nada Além do quê? Adeus Talvez a gente se perdeu pelo caminho Mesmo do seu lado, eu me sinto tão sozinho E agora a gente não consegue dizer nada Além do quê? Adeus Melhor eu ir, tchau! Melhor o final Melhor assim Melhor pra mim e pra você também Melhor eu ir, tchau! Melhor o final Melhor assim, assim Não era só comigo que você ficava Foi tão difícil ter que enxergar Que tudo isso foi ilusão Todo esse tempo eu perdi em vão É difícil ter que aceitar Meu coração, ele não deixa, não Se faz de bobo, não tem jeito, não Só a vida pode, pode explicar Talvez a gente se encontrou na hora errada Eu pensando em amor, você pensando em madrugada E agora a gente não consegue dizer nada Eu vim dizer: Adeus Talvez a gente se perdeu pelo caminho Mesmo do teu lado, eu me sinto tão sozinho E agora a gente não consegue dizer nada Além do quê? Adeus Melhor eu ir, tchau! Melhor o final Melhor assim Melhor pra mim, pra você também Melhor eu ir, tchau! Melhor o final Melhor assim, assim E eu sei que deve estar com ele agora Só de imaginar, meu peito chora Eu não vou te ligar nem procurar saber Fique à vontade pra me esquecer Vou te confessar, perdi meu chão agora Difícil acreditar que você foi embora Eu fui ligando os fatos até perceber Vou tentar continuar a vida sem você Pode até falar Pode até falar que nada aconteceu Mas o seu olhar não me engana Te conheço bem melhor que qualquer um Demorou pra levantar da cama Se arrumou depressa e nem me beijou Disse um eu te amo que já decorou Me deixou perdido Não me olhou nos olhos ao tomar café Me encarou por menos de um segundo Um beijo gelado pra se despedir Um silêncio que dizia tudo Entra no teu carro e liga o som E o Se do Djavan foi saindo do tom Ao te ver partir E eu sei E eu não vou te ligar nem procurar saber Fique à vontade pra me esquecer Vou te confessar, perdi meu chão agora Difícil acreditar que você foi embora Fui ligando os fatos até perceber Vou tentar continuar a vida sem você Vou viver com você Eu vou me declarar com a voz do coração Olhar você nos olhos, segurando a sua mão Ajoelhar e dizer Meu grande amor é você Depois te dar uma caixinha com um anel Feito das estrelas que roubei do céu Ajoelhar e dizer Meu grande amor é você, você Tá me tirando o sono Tá confundido o meu sentimento Eu tô entrando nesse jogo Tô pensando até largar meu casamento Eu sei quem sabe o que fazer Já pedi até conselhos pro Paulinho Mas ninguém sabe o que dizer Mas eu já decidi Larguei tudo pra ficar contigo Quem me traz tanta felicidade Meu xodó, minha cara metade E os meus sonhos tão lindos de amor Vou viver com você Eu vou me declarar com a voz do coração Olhar você nos olhos, segurando a sua mão Ajoelhar e dizer Meu grande amor é você Depois te dar uma caixinha com um anel Feito com as estrelas que roubei do céu Ajoelhar e dizer Meu grande amor é você, você Amor, será que vai ser sempre assim com você? Tenho tanto aqui pra te oferecer Pelo menos deixa eu te querer Amor, não me diz Que essa nova paixão, sem porque Te faz tão feliz como eu já fiz Impossível isso acontecer Hoje eu acordei pensando em você Nem sei por que Talvez seja besteira Um momento de fraqueza Não vou mais chorar Você quis assim Cada um foi pro seu lado E deu de cara com a tristeza Você já tinha me avisado Que tem um compromisso Eu sei que eu tô errado Mas o que vou fazer? Perdoa, eu não consigo te esquecer Amor, será que vai ser sempre assim com você? Tenho tanto aqui pra te oferecer Pelo menos deixa eu te querer Amor, não me diz Que essa nova paixão, sem porque Te faz tão feliz como eu já fiz Impossível isso acontecer Amor, será que vai ser sempre assim com você? Tenho tanto aqui pra te oferecer Pelo menos deixa eu te querer Amor, não me diz Que essa nova paixão, sem porque Te faz tão feliz como eu já fiz Impossível isso acontecer"
